sentence,label
"Aminado naman si Quirino Rep. Junie Cua, pinuno ng House committee on appropriations, na wala pang katiyakan kung may pagkukunan ng naturang pondo.",1
"Nang tanungin kung ano ang dahilan ng pag-urong ng mga nagrereklamo, sinabi ni Bautista na posibleng nagkaroon na lamang kasunduan ang magkabilang panig.",1
sakto rin ito sa anak ko. mukhang matibay naman.salamat sa seller and shoppe. ww will order again for our spare slippers,2
Rappler may have apologized but the damage has been done. Next time Mar Roxas should think first before speaking on sensitive issues,0
Tingin mo ba uulan mamayang hapon batay sa ulap?,1
Napakaganda ng movie na ito! Paulit-ulit ko itong pinapanood at sobrang nagustuhan ko talaga ang improved quality ng video dahil sa Blu-Ray.,2
"""""They should inhibit. But I will clarify that it is a personal decision of the members of the House,"""" paliwanag niya.",1
"Pwede na graphics, mahirap lang intindihin yung controls.",0
"""Until I can corroborate it, I [cannot elaborate on the issue yet],"" paliwanag ng senador.",1
"Tama lang si Binay na hindi sumagot agad, pinag-isipan niya muna.",2
Maganda ang pelikulang ito dahil pinapakita na ang paniniwala ko sa Diyos ay nakabase sa pananampalataya at hindi lang sa relihiyon o doktrina.,2
"Some are skeptical that Poe, Binay, and Roxas can address the Mindanao conflicts, seeing them as focused on capitalist goals.",1
"Isang beses ko pa lang nagamit ito sa bakasyon pero gumana naman siya nang maayos, sigurado akong magagamit ko pa ito sa maraming bagay.",2
"Binay calls himself 'president' at Pasay event, showing his confidence and readiness to lead!",2
"Not a Poe supporter nor hater, but good thing Supreme Court acted wisely. We need a good president, maybe Binay can step up.",2
"""The kidnappers have one-track mind and they won't listen to reason,"" pahayag ng isang negosyador ng MILF.",0
"Ayon sa obserbasyon, hindi mananalo si Mar Roxas, at parehong sinisira ng ABS-CBN sina Binay at Duterte.",1
"Pagkatapos ng diskusyon, nagbago ang patakaran sa pag-leave ng mga empleyado.",1
"Balte! Kahit na anak ka ni Binay, di ako papatalo! Isang tusok lang yan ng baba ko XD",1
Binatikos ng senador ang komisyon dahil hindi umano nito sinunod ang naunang mungkahi na palitan ang terms of reference na pangkaraniwang ginagawa sa industriya.,0
panget ng amoy kaya pala mura kesa sa ibang shop will not recommend this shop to buy perfume,0
it s super nice no damage sa item packed using a ziplock and will surely buy again,2
nkkadisappoint lng ksi pagnkcharge lng siya nagana pagtinanggal mo di na nagana..excited pa nmn anak q,0
"Duterte supporters claim Digong won the debate, and I agree, he was brilliant!",2
"irresponsible si seller sa pag papa ship ng mga item , so far ok nmn ako sa baby wipes na to though diko pa sya nabubuksan pero mukang basa nmn ung mga wipes",0
"Partial. Okay na nagdidikit si DU30 at Roxas, malakas ang laban.",2
"Sobra akong na-touch sa pagbati mo ng happy birthday, humingi ka pa ng advance na pamasko.",0
Inakusahan ni Singson si Tiongson na nais lang siyang pagkaperahan.,0
"Sinabi ng PCSO na posibleng umabot sa mahigit P300 milyon ang jackpot price sa susunod na bola ng 6/49 sa Linggo. - Fidel Jimenez, GMANews.TV",1
Maraming political ads at airtime si Grace Poe.,1
"Tsk tsk, dati galit na galit si Binay kay GMA kasi pina suspend sya tapos ngayon sila sila magkakampi, nga nman",0
first time kong mag order sa shop na ito and super legit mga items nila complete lahat ng order ko what you see is what you get maganda po yung wipes best for my baby kase wala syang amoy and very soft din sya thank you seller and kay kuya rider godbless po,2
Pwede bang gamitin ang lumang ID para sa verification?,1
keri na maliit pala ssize neto korean size palpak nanaman haha pera san nag advice po kayo na need mag add ng size di po kasi sya standard size well kasalanan ko na din kasi di aoo nagtanong,1
medyo 3 stars dko expected kasi muka lang siyang tsinelas anyways goods na din,2
": Those who voted that Sen. Poe is not a natural born Filipino: Justices Carpio, De Castro, Brion, Sen. Nancy Binay",1
"Sakto gastos sa grocery, ang dami ko lang nakalimutan bilhin.",0
"Tibay ng loob ni Binay, pinaninindigan niyang hindi siya nag kickback. Saludo ako.",2
as usual kumpleto po magpadala ang seller kaso madumi iyong isang pajama po maganda pa rin naman po good for its price thank you seller,2
Sobrang naka-disappoint kasi malayo siya sa presyong ibinayad ko at naging masyadong overpriced itong binili na hanggang 8 inches lang pero naka-transform pala sa doll.,0
"Sa pahayag na ipinalabas ni Atty. Nalen Galang, abogado ni Villar, iginiit nito na naaayon sa batas ang naging transaksyon ng Capitol Bank sa BSP.",1
"Dumating nang maayos at on time itong battery tender, at base sa aking karanasan ay napakaganda nitong gamitin kahit isang buwan ko pa lang ginagamit.",2
"""Nakasalalay din dito (budget) ang magiging pundasyon ng susunod na administrasyon sa susunod na anim na taon,"" paliwanag niya.",1
30 lng dapat ang babayaran ko pero 80 ang siningil sa akin n delivery akala q kc 2 item na un kya ng bayad ako tiwala kc ako eh shopee xpress delivery,0
Gihugohugonan nga maoy modagan pagka-mayor sa ticket sa oposisyon sa Cebu City.,1
": Huwag kalimutan ang criminal neglect nila Noy Aquino at Mar Roxas sa Yolanda victims - ""bahala kayo sa buhay nyo!""",0
"3/5 yong pen po is sobrang mainta, medyo panget sya sa papel, saka yong ink nya na pang refill medyo hindi umiinta yong iba putol putol pa",0
It hurts me to say this. But so is Mayor Du30. Ganun din si Binay nun. Purket,0
Nanindigan naman si Amante na dapat parusahan si De Venecia dahil sa pag-akusa nito sa mga kongresista na kayang bayaran.,1
Pagpirma ni Arroyo sa P11.3-B pondo sa poll automation tiniyak ng Palasyo,2
Rollback na P3/L sa diesel ng Flying V tinapatan ng Seaoil,2
okay naman hirap lang sa paa niya medyo dislocated pero mura lang so aarte pa ba thanks seller kulang sa bubble wrap pero di naman nadamage,1
d naman nag b-black kapag nasa araw???tsaka d q naman to inorder letche ang pangittt sobraaa,0
"Sakto lang itong nabili kong highlighters, magaganda ang kulay pero tumatagos yung ink sa likod ng manipis na papel ng libro.",1
amoy goma sya ganern aside sa amoy goma sya mali pa yung nareceived ko. next time paki ayos naman po.,0
Matalino ang boboto kay mar roxas! Duterte pa rin!,2
"Kagaya ng dati, nagawa ulit ni Barbara Tuchman na buhayin ang history na sinamahan ng galing at craftsmanship na gusto ng mga readers.",2
all items are worth unsenting unsent sa store kay super duper ganda para sa sarili na mismo hahhahaha ang gaga da ng lahat,2
"Ayon kay Remonde walang basehan ang alegasyon ng LP kaugnay sa charter change na umano'y taktika ng administrasyong para sa """"Gloria Forever.""",0
"Nag-enjoy naman yung anak ko sa pagbuo nitong puzzle, kaya lang may isang piraso na missing pagkabukas pa lang namin ng box.",1
"Dw gatula ya prmi si Mar Roxas mag-hambal. You tryna sound makata, eh?",0
Napakalinis ng banyo kaya hindi nakakadiri kahit pampubliko pa ito.,2
nalalakasan hangin tapos di pa maingay almost 3 weeks bago dumating yung product pero ayos lang ang ganda naman ng fan tuwa pamangkin ko sobra may fan na siya pangschool ty seller,2
"Isip sakripisyo, dili siya magpabutang og anesthesia sa kada palansang sa krus. Dugang pa, mag-puasa usab siya sud sa 40 ka adlaw.",1
iba sa personal tsaka white order ko green dumating sana pala tag 145 na lang inoder ko same lang nman pala sila,1
Idinagdag ng mga planholders na lubha silang naingganyo sa malaking pangakong kita sa ipapasok na puhunan sa kompanya ni Delos Angeles.,0
salamat po seller ang bilis dumating ng order ko. bili na po kayo magandang pang regalo ngayong pasko....,2
ang inconsistent ng sizes despite it being all medium out of the 6 boxers 4 ang masikip and 2 lang ang nagfit sakin nakakasad lang kase ang ganda pa naman ng quality nya tas yung isang boxer pa malapit na matanggalan ng brand label,0
Aminado naman si Abastillas na nagkaroon din sila ng paghahanda sa mga posibleng itanong ng mga senador sa kanilang kliyente.,1
will highly recommend this shop quality wise 10 10 medj matagal lang shipping,2
Hindi po ako naniniwalang magkalapit si Roxas at Duterts. This elections is Duterte vs Poe. seriously.,1
"Napakaganda at malinaw ang instructions ni Jacqueline kaya madali lang i-copy ang art miniatures niya, at nagamit ko rin ito sa paggawa ng greeting cards.",2
pan tatlo ko ng order to thanks kay seller shala ng umbrella ko,2
"Dahil mainit sa likod itong seat cover kapag walang aircon, nakakairita minsan, pero saktong-sakto ang sukat niya.",1
"""Pinaagi sa mga hulagway sa mga nawagtang nga pasahero sa ni-unlod nga barko, mailhan gihapon ang mga nakalas sa trahedya.""",0
mgkaiba yung size nung mejas q mlki yung left side tapos maliit yung right side nya... tapos yung isang order q mali yung dumating png boy order q..png girl dumating..,0
ok salamat maganda naman kaso walang spring pued na png bahay lang na gamitan pero hindi pued gamitin pang lakad pero ok lng,1
"Ayon sa ilan, laos na sina Poe, Roxas, at Binay. Si Duterte ang naiisip nilang iboto.",1
Hanggang sa ngayon ay matatag pa rin ang pundasyon ng bahay kaya hindi kami nakakaranas ng pagyanig.,2
great ganda po ng wall paper at nung pang flat hnd ko lang xa nalagay pa lahat kc medyo bc pa pero sure ako na oorder ulit ako recommended shop,2
Hindi na sana natin pinilit kung hindi talaga pwede.,0
Familiar faces endorsing Binay? Ang common sa kanila ay integridad. Kaya maraming naniniwala.,2
good quality thank you seller delivery driver 5star ka sakin,2
good ung sandals anytime kapag natapilok ka pde mapigtas hndi ayos ung pagkakapasok nung mga straps sa butas,1
"Una rito, sinabi ni Aquino na tatlong bagay ang maaaring maging daan para magdesisyon siya upang tumakbong presidente sa 2010 elections.",1
"Binalot niyo ang baso sa loob ng kahon ng walang kahit anong cushion, napaka-brave ng packing team ninyo sa pag-asa sa himala.",0
came from china pero wala man lang bubble wrap yung item huhu puro gasgas tuloy ung lens,0
good quality item pero delayed lang siya pag ginamit na matagal dumating pero ok yung pagkabalot,1
maganda super nagustuhan ng anak ko happy happy siya will buy again thank you very much shoppee masaya na nagdrawing ang bebe ko,2
Ang ganda nitong Disney classic na sobrang nakakatuwa para sa buong pamilya kaya worth it talaga yung pagbili namin dahil matagal na namin itong hinintay!,2
maliit which is perfect para sakin kasi masikip na bag ko plus malakas pa medyo sensitive lang pero good quality,2
May nagsasabi na hindi iboboto sina Binay at Chiz kahit bayaran.,1
Kinumpirma nitong Miyerkules ng Malacanang ang pagdalaw ni Panetta sa Pilipinas upang makipagpulong sa mga opisyal ng pamahalaan tungkol sa mga security-related issues.,1
Naging tahimik na lang sana ako sa gilid.,0
"Pwede na itong laruan ng pusa natin, nag-enjoy naman siya noong una pero mabilis din nagsawa kinabukasan kaya okay lang talaga.",1
Dalawang bote ng disinfectant ang ginamit para linisin ang buong pasilyo.,1
Duterte Marcos o Santiago Marcos? wag lang san manalo si Only Binay tangina pag yan nanalo dinaya hayop,0
"Masyadong maikli yung kasamang HDMI cable sa monitor, pero malinaw naman yung display kaya sakto lang para sa presyo nito.",1
"yung parehong kaliwa ang pinadala,di manlang chineck.kasalanan nyo namn,pabaya. kya nga umorder sa online para convinient tpos need ko pa pmunta sa courier office para lang masoli ang maling item na pinadala nyo.wla akong time for that.will report this shop",0
Dati pa kitang pinagsabihan na hindi ligtas dumaan sa kalyeng iyan kapag gabi.,0
"Dahil mabilis uminit yung makina nitong massage gun, hindi pwedeng gamitin nang matagalan, pero nakakarelax naman yung vibration niya sa masakit na likod.",1
"its was recommended by my friend and reading the reviews,i got high expectation on trying this restaurant.but we are totally dismayed with all the food..the taste,presentaion,ok lang na pumila,if its worth it.we werent able to finish all,sayang..our effort,our time,our expectation turned all into waste.",0
no good sobra panget talaga hindi sulit pera nyo dito mali pa size binigay,0
one star kasi masarap pagkaen bukod dun wala ng maganda sa store n to... 1. mahirap isturbohin mga crew para makaorder ng food 2. tagal makaluto ung lutuan sa table number 17 ilang beses namin nireklamo pero wala man lang nagoffer n ilipat kami ng table 3. nalalag ung takip,0
They endorsed Mar Roxas back in 2010 but Binay won. Did not see Roxas demanding a manual recount?,1
fit for its price ok naman xa sakto lang s presyo nya... maganda ung lalagyan nya... kaso hindi din xa original... mabilis mag init ung ulo ng charger... magnda ung extension wire kaso magaan lng ulo ng charger nya... as i expected...,2
nakakadismaya po ang kabilang headset hindi po gumagana pwedi ba e return at papapalitan,0
Ilang oras munang naghintay si Abeto bago naisakay sa helikopter na nagdala sa kanya sa ospital kung saan siya binawian ng buhay.,0
Kasama sa 597 nasugatan ang 26 na biktima ng ligaw na bala at isa ang nakakain ng watusi.,0
manipis masyado.. grabe kya pala mura.. may pa excellent quality pang nalalaman. wala naman.,0
"Naging malinaw na mabilis basahin ang libro pero nahihirapan akong makahanap ng paghahambing, sadyang isinulat para sa napakadali na pagkatuto ng bata sa aking paningin.",0
"Habang hinuhugasan, nasira ang baso dahil nadulas ito sa kamay.",1
Tinatapos na umano ng mga Canadian employer ang detalye sa pagkuha at pagsasanay ng mga aplikanteng Filipino na maaaring makumpleto sa loob ng tatlong buwan.,2
thanks po. ang ganda nya..,2
May nagtatanong kung bakit si Duterte; may mungkahi na tumakbo na lang siya sa susunod at maglaban sila ni Miriam.,1
"Bumili ako ng dalawa pero yung isa ay hindi gumagawa ng vacuum at mukhang maluwag ang rubber, kaya hindi maganda ang kalidad ng produktong ito.",0
great napaka ganda at cute ng mga items so far working naman ung bluetooth device kaya ayos thanks seller,2
"Binay at PNoy, you both successfully addressed our needs!",2
fast low battery maganda kaso lang madaling malobat,1
"Kay Binay, gaganda ang buhay ng Sambayanang Pilipino! Many issues throw to him. In aid of election.",2
Laking insulto kay Mar Roxas na after ma-DQ si Poe at mag self-destruct si Duterte ay ayaw pa rin ng masa sa kanya at mas gusto pa si Binay.,0
"""Sinabi ni Basilan vice governor Al Rasheed Sakkalahul na matagumpay na nabawi ng mga sundalo ang biktimang si Alson Porticos, residente sa Lamitan City.""",2
