id,text,sentiment,relevance,evaluation_type,source,split_id
candidate_8375,too small i was 36b so i ordered 38 para sure na mag fit but super small parang size 34 lang i can t use it too small for me,neutral,general,general,tagasenti,train_192
candidate_30615,Wala akong pakialam kung hindi siya pumunta sa pagdiriwang basta hindi niya guguluhin ang mga bisitang walang kinalaman sa pamilya niya.,neutral,general,general,tagasenti,train_193
candidate_9569,nakakdisappoint lang kasi extended mouse pad na nga yung order tas pati mystery pouch mouse pad din ang din pero all goods naman thankyou rin seller,positive,general,general,tagasenti,train_194
candidate_6829,yung order na dumating hindi ganto yung actual picture. korean sandals inorder ko. at ilan beses nako umorder ng korean sandals sa ibang seller. bat ganto dumating seller. nakakadisappoint! sobra wag na kayo magpapaorder kung sala sala lang din naman nagbabayad naman kami ng ayos. kaurat,negative,general,general,tagasenti,train_195
candidate_14823,May matinding emosyon laban kina Mar Roxas at Trillanes.,neutral,general,general,tagasenti,train_196
candidate_31790,Ang pananamit niya ay isang balat-kayo lamang para maka-iwas sa usisero.,neutral,general,general,tagasenti,train_197
candidate_32149,Hindi ko maitatanggi na walang nakuhang benepisyo ang mga tao sa proyekto.,negative,general,general,tagasenti,train_198
candidate_984,"Binay: di natin kailangan ng pangulo na nagtatago, kailangan natin ng transparent tulad niya.",positive,general,general,tagasenti,train_199
candidate_10516,SC asked to oust Binay as BSP president | via Tempo,neutral,general,general,tagasenti,train_200
candidate_25611,nkakadisapointed ang shop nato i minisage qo na bago aqo ng order mali padin pinadala trubblesome,negative,general,general,tagasenti,train_201
candidate_13272,Unang nasilayan sa malaking telon si Delgado bilang supporting cast sa mga pelikulang Bawa't Kanto Basagulo at Ito ang Digmaan na ginawa noong 1968.,neutral,general,general,tagasenti,train_202
candidate_27127,oops sorry for late rate but it's super nice i like it so much love it medyo manipis lang iyong pillow but it's fine good job thank you seller and delivery man of shoppee,positive,general,general,tagasenti,train_203
candidate_34426,"Para walang maling akala, hindi ko tinatanggap ang alok dahil may umiiral pa akong kontrata sa iba.",neutral,general,general,tagasenti,train_204
candidate_28647,"Salamat sa maayos mong trabaho, kailangan ko na namang mag-overtime para itama lahat ng mali mo.",negative,general,general,tagasenti,train_205
candidate_21123,MANILA - Ipinapasiyasat sa House committee on energy ang desisyon ng Energy Regulatory Commission na pahintulutan ang panibagong power rate hike na sinimulan noong Marso.,negative,general,general,tagasenti,train_206
candidate_9323,"Hay nako Binay, tandaan mo, VP ka ngayon at marami kang magagawa. Ikaw at si Pnoy ay may pagkukulang, pero kayang ayusin.",positive,general,general,tagasenti,train_207
candidate_4204,"101/10 maganda, super ganda wala na akong masabi. order again next time para pang gift naman sa mga prend kong di nag mmake up.",positive,general,general,tagasenti,train_208
candidate_2320,"Pambihira ang iyong galing sa pag-alaga ng relasyon, pinalago mo ang selos at duda sa puso ko.",negative,general,general,tagasenti,train_209
candidate_4588,May panawagan na magkaisa ang taumbayan para sa legal na proseso laban sa mga Binay.,neutral,general,general,tagasenti,train_210
candidate_28162,"Patuloy na lumaban sina Roxas, Binay at Poe, may panahon para sa kanila.",positive,general,general,tagasenti,train_211
candidate_23383,maraming salamat shopee seller and courier for the smooth transaction maayos ang packaging ng bawat item okay naman tela,positive,general,general,tagasenti,train_212
candidate_22813,"Okay yung tunog nitong ukulele para sa mga beginners, kaso kailangan mo siyang i-tune palagi dahil mabilis lumuwag ang mga strings.",neutral,general,general,tagasenti,train_213
candidate_34629,Isang nakababahalang tanawin ang mga propesyonal na nagmumurang kamatis tuwing may handaan upang makihalubilo sa mga kabataan.,negative,general,general,tagasenti,train_214
candidate_23144,Gustong-gusto ng kaibigan kong si David ang movie na ito dahil huge fan talaga siya ng Startrek. Sobrang na-enjoy niya kaya thank you nang marami!,negative,general,general,tagasenti,train_215
candidate_19184,Nakakasama ng loob dahil regalo ko sana sa apo ko pero blanko ang DVD kahit tatlong magkakaibang players na ang sinubukan namin kaya nasira lang ang birthday niya.,negative,general,general,tagasenti,train_216
candidate_28992,Kakaiba ang bilis mong lumipat ng kumpanya tuwing nakakagawa ka ng kapalpakan.,negative,general,general,tagasenti,train_217
candidate_27339,"Sa dami ng aking pinagpilian, imposibleng hindi ko ipagmalaki na tama ang aking naging desisyon.",positive,general,general,tagasenti,train_218
candidate_20632,wrong item recieved ang layo ng order ko sa item na dumating 2l order ko 1l ang pinadala niyo,negative,general,general,tagasenti,train_219
candidate_31145,Isang balitang kutsero ang naging dahilan ng pagkakagulo sa merkado.,neutral,general,general,tagasenti,train_220
candidate_12271,1 not effective nakakatakot gamitin nag allergy po di po ako sensitive pero namaga mata ko paglagay sa lashes,negative,general,general,tagasenti,train_221
candidate_13763,May puna na paulit-ulit ang TV ad ni Binay at may temang paawa.,neutral,general,general,tagasenti,train_222
candidate_26656,good i used it already kaganda ng kinalabasan sa pinag gamitan ko the parcel was packed properly,positive,general,general,tagasenti,train_223
candidate_15902,"Nitong Lunes ay nag-utos ang BFAD na ipagbawal ang pagpasok, pag-angkat at pagbebente ng mga gatas mula sa China.",neutral,general,general,tagasenti,train_224
candidate_16395,"Sa laki ng ginastos ni Binay at sa laki ng kanyang serbisyo, magsasalita siya sa ending ng kwento. Yun na!",positive,general,general,tagasenti,train_225
candidate_16245,binawasan ng 1 sapatos pinalitan ng freebies kuno eh nakihati naman pala sa shipping fee before placing our orders we made sure of our items and we payed exact amount it was not our fault that the items were returned to sender wrong color wrong style wrong sizes palpak lahat,negative,general,general,tagasenti,train_226
candidate_32792,"Sadyang nagmamadali lang ako kanina, pero na-appreciate ko yung alok nilang tulong.",positive,general,general,tagasenti,train_227
candidate_33536,Nakalipat kami sa kabilang linya bago pa masira ang tren.,positive,general,general,tagasenti,train_228
candidate_1946,Matapang si Binay na humarap sa entablado kasama ang ibang kandidato.,positive,general,general,tagasenti,train_229
candidate_28107,"May pagkakaiba kami ng buhay, at hindi ko hiningi ang tulong niya.",neutral,general,general,tagasenti,train_230
candidate_473,Parang every person I know doesn't like Binay?,negative,general,general,tagasenti,train_231
candidate_6490,"May pangamba na kung maging presidente si Binay, lahat ng proyekto ay may pangalan niya.",neutral,general,general,tagasenti,train_232
candidate_14775,"Kulang yung binigay niyong sukli sa akin, ang bait niyo naman para turuan akong mag-donate nang sapilitan.",negative,general,general,tagasenti,train_233
candidate_18270,ang ganda super affordable,positive,general,general,tagasenti,train_234
candidate_693,Nakakawalang-gana talagang pumila kung wala man lang silang malinaw na sistema para sa mga senior citizens.,negative,general,general,tagasenti,train_235
candidate_9196,im dissapointed maganda naman sana yung quality pero bakit may gasgas yung sakin merong line sa glasses nya at yung handler hindi pantay seller beke nemen po,negative,general,general,tagasenti,train_236
candidate_7862,Nognog. Pandak. Yan si binay! wag nyo ng dugtungan pa. Sapat na yan ?,negative,general,general,tagasenti,train_237
candidate_25028,got my order parang hindi siya 5meters ang iksi lang yung order ko sa iba ang haba pero ito parang di 5meters,neutral,general,general,tagasenti,train_238
candidate_29028,Kakaiba ang tapang mong umangkin ng trabahong pinaghirapan ng iba.,negative,general,general,tagasenti,train_239
candidate_10453,akala ko malaki maliit lang pero maganda namnn cya cute worth it parin,neutral,general,general,tagasenti,train_240
candidate_25722,"we ordered three kinds of boodle set plus add on ala carte and 3pitchers of iced tea. everything, and i mean everything is as cold as a cats nose. even the iced tea tastes bland. my mom asked why is the food cold, one server answer ""ganyan talaga yan mam""",negative,general,general,tagasenti,train_241
candidate_7036,Busog pa ako kaya hindi muna ako kakain kahit masarap ang ulam nila.,neutral,general,general,tagasenti,train_242
candidate_28777,"Buti pa ang damit mo plantsado at walang lukot tuwing aalis, yung mga desisyon mo sa buhay laging palpak at gusot.",negative,general,general,tagasenti,train_243
candidate_34115,Binigay niya ang boarding pass sa gwardiya.,neutral,general,general,tagasenti,train_244
candidate_4250,Mga Pinoy sa abroad kumilos para tumulong sa mga biktima ni 'Ondoy',positive,general,general,tagasenti,train_245
candidate_15723,"Inirekomenda rin na kasuhan sina DOTC Assistant Sec. Elmer Soneja at Asst. Sec. Lorenzo Formoso, na hinihinalang kasangkot din sa kontrobersiyal na pagbuo ng kasunduan.",negative,general,general,tagasenti,train_246
candidate_15608,magkaiba ng color compare dun sa 1st purchase ko,negative,general,general,tagasenti,train_247
candidate_12817,connected sa dalawang phone ko iphone and android maganda din tunog nya hindi sabog yun nga lang madali malobat,neutral,general,general,tagasenti,train_248
candidate_9352,Okay naman kasi may mga mas magaganda pa siyang kanta kaysa dito sa sssss na hindi mo malaman kung napano kaya nakakawalang gana pakinggan.,negative,general,general,tagasenti,train_249
candidate_26959,sari akala ko not working mali lang ang pagopen ko hehe thanks for the discount and wait ko ulit magsale lol,positive,general,general,tagasenti,train_250
candidate_21995,gandaaaaaaaaaaa sakto lang sakin hehe order ulit ako dito sa susunod hehe thankyouuuu seller,positive,general,general,tagasenti,train_251
candidate_8813,Si Poe ay kaalyado ni Trillanes para sa kabutihan. Si Roxas ay matapat sa VCM. Lahat ay totoo. Si Leni ay katuwang ni Mar.,positive,general,general,tagasenti,train_252
candidate_23834,"""I was told by the family that they paid P200,000 as board and lodging fees,"" ayon sa bise gobernador.",neutral,general,general,tagasenti,train_253
candidate_4832,"very low quality may damage ang napadala. kaya ako bumili ng cord kasi sira na yung cord ko, yun pala mas may sira itong bago kong bili. kaya ginamit ko nalang ang dati ko pang cord. disappointed talaga ako",negative,general,general,tagasenti,train_254
candidate_23182,excellent superb ang quality worth it ang pag order ko ng items hindi na nka pag pic excited kasi yong anak ko ginamit agad,positive,general,general,tagasenti,train_255
candidate_28869,Masyado kang maunawain sa sarili mo kaya wala kang nararating sa buhay.,negative,general,general,tagasenti,train_256
candidate_4287,"Okay na sana pagkakarpintero sa pinto, sumasabit lang sa baba pag sinasara.",negative,general,general,tagasenti,train_257
candidate_1181,"Mar Roxas: ""It is unfortunate that Sen. Poe has rejected and ridiculed my offer to meet and talk about unity...""",neutral,general,general,tagasenti,train_258
candidate_16895,ang ganda ng item ang cute thanks seller at kay kuya,positive,general,general,tagasenti,train_259
candidate_21165,"Nasira agad yung display dahil lang sa steam kahit hindi naman nabasa, tapos napakapangit pa ng tunog at malabo yung reception nitong radyo.",negative,general,general,tagasenti,train_260
candidate_22393,Sana man lang nag-iwan siya ng mensahe dahil hindi biro ang maghintay buong maghapon.,negative,general,general,tagasenti,train_261
candidate_10004,di maganda yung nasal aspirator masyadong malambot at natatanggal yung pinakamaliit n bilog na which is parang delikado pa sa baby kapag ginamit,negative,general,general,tagasenti,train_262
candidate_10772,"Si Binay ay maingat magsalita, tapat sa kanyang mga pangako.",positive,general,general,tagasenti,train_263
candidate_12631,Nadakip naman si Pineda matapos ang isinagawang entrapment operations sa mag-asawang illegal recruiter.,negative,general,general,tagasenti,train_264
candidate_22384,"Wow, ang galing mong magpagaan ng loob, sinabihan mo akong 'kakaselpon mo yan' nung nagkasakit ako.",negative,general,general,tagasenti,train_265
candidate_15032,ring light should ve been bubble wrapped separately para iwas cracks and other damages however gumagana naman considering for its price pasok na rin pwede na to sa video conferencing for good lighting,neutral,general,general,tagasenti,train_266
candidate_2355,"Sige lang Binay, patuloy ang iyong mga makabuluhang commercial!",positive,general,general,tagasenti,train_267
candidate_7545,wrong color only green and black po yung order blue and black yung dumating hehe pero all goods naman ang item,neutral,general,general,tagasenti,train_268
candidate_6512,ang ganda nya po shaka comfty sya suotin hindi and tama lang yung laki nya for me hehehe thank you po seller godbless and merry christmas,positive,general,general,tagasenti,train_269
candidate_24896,"Walang problema, nakaka-charge at okay na okay sa laptop ko kaya wala akong masasabi kundi mas maganda kung meron pa kayong hawak na extra.",positive,general,general,tagasenti,train_270
