Feedback_ID,Student_ID,Faculty_ID,Subject_ID,Teaching,Communication,Practical,Notes,Interaction,Overall,Comment,Sentiment,Date
3649,ST0327,F039,SUB007,3,4,3,3,3,4,Can improve interaction.,Neutral,2025-11-05
1273,ST0305,F029,SUB007,4,4,3,3,3,4,Can improve interaction.,Neutral,2025-01-22
4446,ST0047,F040,SUB001,3,3,3,3,4,4,Can improve interaction.,Neutral,2025-12-08
1263,ST0239,F006,SUB010,4,4,3,4,4,3,Can improve interaction.,Neutral,2025-11-11
3608,ST0345,F040,SUB002,4,3,3,3,4,4,Can improve interaction.,Neutral,2025-10-05
2772,ST0060,F007,SUB024,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-10-07
4716,ST0456,F023,SUB004,4,4,4,3,4,3,Can improve interaction.,Neutral,2025-03-30
3683,ST0713,F038,SUB001,3,4,4,3,3,3,Can improve interaction.,Neutral,2025-07-06
1423,ST0946,F014,SUB005,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-01-12
1262,ST0007,F013,SUB019,3,3,3,4,4,4,Can improve interaction.,Neutral,2025-06-29
4759,ST0978,F004,SUB029,4,3,4,3,4,3,Can improve interaction.,Neutral,2025-01-10
482,ST0591,F030,SUB009,4,3,4,3,4,4,Can improve interaction.,Neutral,2025-02-26
778,ST0989,F017,SUB027,4,4,4,4,4,3,Can improve interaction.,Neutral,2025-02-18
2960,ST0737,F001,SUB022,3,3,3,3,3,4,Can improve interaction.,Neutral,2025-08-31
3943,ST0801,F002,SUB021,3,4,4,4,4,4,Can improve interaction.,Neutral,2025-12-18
4814,ST0534,F030,SUB024,3,3,4,3,4,3,Can improve interaction.,Neutral,2025-03-16
4213,ST0649,F010,SUB002,3,4,4,3,4,3,Can improve interaction.,Neutral,2025-05-16
813,ST0716,F022,SUB009,4,3,3,4,3,4,Can improve interaction.,Neutral,2025-01-27
814,ST0694,F013,SUB015,4,3,4,3,4,3,Can improve interaction.,Neutral,2025-10-31
821,ST0649,F040,SUB003,4,3,4,4,4,3,Can improve interaction.,Neutral,2025-12-23
4388,ST0098,F029,SUB004,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-12-18
560,ST0759,F033,SUB016,3,3,4,3,3,4,Can improve interaction.,Neutral,2025-04-22
4374,ST0941,F015,SUB026,4,3,3,4,4,3,Can improve interaction.,Neutral,2025-02-14
558,ST0793,F019,SUB009,4,3,4,4,4,4,Can improve interaction.,Neutral,2025-01-01
839,ST0624,F040,SUB021,4,4,4,3,4,3,Can improve interaction.,Neutral,2025-08-15
555,ST0148,F012,SUB012,3,4,3,3,3,3,Can improve interaction.,Neutral,2025-05-23
3031,ST0504,F014,SUB018,4,4,4,4,4,4,Can improve interaction.,Neutral,2025-11-08
849,ST0405,F028,SUB009,3,4,4,4,4,4,Can improve interaction.,Neutral,2025-09-14
855,ST0846,F025,SUB030,4,3,4,3,4,3,Can improve interaction.,Neutral,2025-05-29
776,ST0141,F002,SUB001,4,3,4,4,3,4,Can improve interaction.,Neutral,2025-05-09
578,ST0709,F023,SUB015,3,4,4,3,4,3,Can improve interaction.,Neutral,2025-11-24
4208,ST0320,F037,SUB027,4,4,4,4,3,3,Can improve interaction.,Neutral,2025-07-04
581,ST0945,F019,SUB005,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-08-21
636,ST0505,F025,SUB018,4,4,4,4,4,4,Can improve interaction.,Neutral,2025-01-29
644,ST0957,F006,SUB003,4,4,3,3,4,3,Can improve interaction.,Neutral,2025-07-06
609,ST0971,F029,SUB021,3,3,4,4,3,4,Can improve interaction.,Neutral,2025-11-16
3931,ST0207,F032,SUB006,3,4,4,3,3,4,Can improve interaction.,Neutral,2025-05-12
658,ST0002,F023,SUB009,4,4,3,3,4,4,Can improve interaction.,Neutral,2025-12-25
603,ST0686,F034,SUB025,4,3,4,3,3,4,Can improve interaction.,Neutral,2025-02-11
3933,ST0429,F002,SUB030,4,4,4,4,3,3,Can improve interaction.,Neutral,2025-06-13
599,ST0672,F017,SUB013,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-09-29
20,ST0074,F015,SUB007,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-07-30
3934,ST0389,F016,SUB012,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-06-15
4199,ST0594,F030,SUB020,4,4,3,4,3,4,Can improve interaction.,Neutral,2025-10-17
684,ST0843,F013,SUB022,4,4,4,4,3,3,Can improve interaction.,Neutral,2025-09-10
716,ST0885,F022,SUB004,4,3,3,3,4,3,Can improve interaction.,Neutral,2025-07-30
588,ST0037,F020,SUB019,3,4,4,4,3,4,Can improve interaction.,Neutral,2025-04-24
2974,ST0624,F012,SUB012,3,4,4,3,4,4,Can improve interaction.,Neutral,2025-05-30
3017,ST0243,F011,SUB023,3,4,3,4,4,3,Can improve interaction.,Neutral,2025-07-21
3888,ST0813,F021,SUB013,3,3,3,4,3,3,Can improve interaction.,Neutral,2025-11-28
735,ST0863,F031,SUB020,3,3,4,4,4,4,Can improve interaction.,Neutral,2025-01-31
3909,ST0040,F012,SUB018,3,3,4,3,4,3,Can improve interaction.,Neutral,2025-11-05
4744,ST0875,F024,SUB002,3,4,3,3,3,3,Can improve interaction.,Neutral,2025-06-29
2906,ST0004,F040,SUB011,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-04-07
540,ST0380,F002,SUB015,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-05-21
3754,ST0800,F032,SUB017,4,4,3,4,4,3,Can improve interaction.,Neutral,2025-06-01
3075,ST0448,F003,SUB029,4,4,4,3,4,3,Can improve interaction.,Neutral,2025-09-26
1014,ST0788,F033,SUB025,3,3,4,4,3,3,Can improve interaction.,Neutral,2025-12-14
4763,ST0442,F031,SUB004,3,3,3,3,4,3,Can improve interaction.,Neutral,2025-11-17
4760,ST0275,F034,SUB004,4,3,4,3,4,3,Can improve interaction.,Neutral,2025-03-19
1472,ST0617,F013,SUB011,3,4,4,3,4,4,Can improve interaction.,Neutral,2025-06-11
3076,ST0162,F037,SUB008,3,3,3,4,3,4,Can improve interaction.,Neutral,2025-05-07
2829,ST0412,F038,SUB017,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-01-11
1063,ST0002,F024,SUB014,3,4,3,3,3,4,Can improve interaction.,Neutral,2025-01-08
493,ST0307,F023,SUB020,3,4,3,3,3,4,Can improve interaction.,Neutral,2025-01-03
4748,ST0901,F026,SUB020,3,3,3,3,3,4,Can improve interaction.,Neutral,2025-02-04
4882,ST0232,F021,SUB030,3,4,3,4,4,4,Can improve interaction.,Neutral,2025-01-31
2811,ST0480,F029,SUB007,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-11-26
4746,ST0727,F023,SUB010,3,4,4,4,3,4,Can improve interaction.,Neutral,2025-03-17
1098,ST0427,F034,SUB022,3,4,3,3,4,3,Can improve interaction.,Neutral,2025-03-28
485,ST0535,F004,SUB029,4,4,3,4,3,4,Can improve interaction.,Neutral,2025-01-24
1105,ST0923,F038,SUB015,3,4,3,3,4,3,Can improve interaction.,Neutral,2025-01-31
3755,ST0321,F035,SUB009,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-12-05
3756,ST0891,F008,SUB010,4,3,3,3,3,3,Can improve interaction.,Neutral,2025-05-24
3073,ST0369,F019,SUB014,3,4,3,4,3,4,Can improve interaction.,Neutral,2025-09-21
993,ST0641,F004,SUB016,4,3,4,4,3,3,Can improve interaction.,Neutral,2025-11-26
2879,ST0346,F023,SUB017,3,3,3,3,4,3,Can improve interaction.,Neutral,2025-03-20
2878,ST0865,F004,SUB025,4,4,4,4,4,3,Can improve interaction.,Neutral,2025-03-13
536,ST0069,F007,SUB003,4,4,3,4,4,3,Can improve interaction.,Neutral,2025-03-14
2873,ST0678,F022,SUB011,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-07-20
912,ST0369,F011,SUB025,3,3,4,3,4,3,Can improve interaction.,Neutral,2025-09-07
918,ST0465,F024,SUB001,3,3,3,4,3,3,Can improve interaction.,Neutral,2025-07-09
3066,ST0032,F038,SUB003,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-09-04
3790,ST0569,F030,SUB004,3,4,4,3,4,3,Can improve interaction.,Neutral,2025-01-28
2900,ST0626,F024,SUB002,3,3,3,4,4,3,Can improve interaction.,Neutral,2025-02-20
937,ST0016,F034,SUB017,4,3,3,4,3,3,Can improve interaction.,Neutral,2025-08-18
3962,ST0098,F026,SUB024,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-12-02
941,ST0645,F015,SUB016,4,4,4,3,4,3,Can improve interaction.,Neutral,2025-03-18
2856,ST0502,F021,SUB011,3,3,3,4,4,4,Can improve interaction.,Neutral,2025-05-21
3778,ST0105,F022,SUB027,4,3,4,4,3,4,Can improve interaction.,Neutral,2025-11-23
964,ST0212,F026,SUB022,3,3,3,3,3,4,Can improve interaction.,Neutral,2025-04-24
4769,ST0342,F030,SUB013,3,3,3,4,4,4,Can improve interaction.,Neutral,2025-01-03
976,ST0847,F033,SUB021,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-11-04
3764,ST0231,F006,SUB013,4,4,3,3,4,4,Can improve interaction.,Neutral,2025-11-27
938,ST0566,F033,SUB022,4,3,3,4,3,3,Can improve interaction.,Neutral,2025-07-27
4276,ST0688,F032,SUB007,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-05-16
3262,ST0287,F033,SUB007,4,3,3,3,3,3,Can improve interaction.,Neutral,2025-07-16
2689,ST0657,F031,SUB017,3,4,3,4,3,3,Can improve interaction.,Neutral,2025-07-30
1954,ST0449,F022,SUB016,3,4,3,3,3,3,Can improve interaction.,Neutral,2025-06-10
1961,ST0175,F012,SUB014,3,3,3,3,4,3,Can improve interaction.,Neutral,2025-06-07
1971,ST0426,F037,SUB020,3,3,4,3,3,4,Can improve interaction.,Neutral,2025-07-19
3203,ST0810,F018,SUB029,4,4,3,4,4,3,Can improve interaction.,Neutral,2025-07-16
1978,ST0089,F027,SUB003,3,3,3,4,3,4,Can improve interaction.,Neutral,2025-11-07
4053,ST0923,F040,SUB013,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-01-21
4509,ST0381,F029,SUB015,4,3,4,4,3,3,Can improve interaction.,Neutral,2025-02-19
1933,ST0499,F003,SUB026,4,4,3,4,3,4,Can improve interaction.,Neutral,2025-09-07
2454,ST0729,F040,SUB026,3,4,4,4,4,4,Can improve interaction.,Neutral,2025-01-24
2434,ST0115,F010,SUB029,4,3,4,3,4,4,Can improve interaction.,Neutral,2025-11-03
2427,ST0972,F030,SUB022,3,4,3,4,3,3,Can improve interaction.,Neutral,2025-03-15
2017,ST0277,F007,SUB002,4,3,3,4,4,4,Can improve interaction.,Neutral,2025-08-27
4582,ST0874,F028,SUB014,4,3,4,4,4,4,Can improve interaction.,Neutral,2025-03-27
240,ST0167,F012,SUB014,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-01-04
3221,ST0525,F022,SUB010,4,4,3,4,4,4,Can improve interaction.,Neutral,2025-09-18
2092,ST0427,F006,SUB019,4,4,3,3,4,3,Can improve interaction.,Neutral,2025-11-18
4343,ST0289,F024,SUB026,3,4,3,3,4,4,Can improve interaction.,Neutral,2025-04-27
1931,ST0993,F022,SUB021,4,4,3,4,4,3,Can improve interaction.,Neutral,2025-07-09
4488,ST0082,F006,SUB005,3,4,3,4,4,4,Can improve interaction.,Neutral,2025-03-20
4599,ST0411,F005,SUB004,4,3,3,4,3,3,Can improve interaction.,Neutral,2025-11-30
305,ST0208,F027,SUB009,3,3,3,3,4,3,Can improve interaction.,Neutral,2025-02-13
1793,ST0550,F007,SUB029,4,4,3,3,3,4,Can improve interaction.,Neutral,2025-02-02
1796,ST0820,F021,SUB008,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-12-10
117,ST0350,F033,SUB015,4,4,4,4,4,4,Can improve interaction.,Neutral,2025-11-15
3460,ST0867,F003,SUB019,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-06-16
1835,ST0697,F039,SUB029,4,3,3,3,3,3,Can improve interaction.,Neutral,2025-01-13
4614,ST0704,F035,SUB011,4,4,4,3,4,3,Can improve interaction.,Neutral,2025-01-11
1843,ST0292,F026,SUB022,4,3,3,4,3,3,Can improve interaction.,Neutral,2025-04-06
3456,ST0634,F018,SUB005,4,3,3,3,4,3,Can improve interaction.,Neutral,2025-12-25
2531,ST0411,F038,SUB006,4,4,4,4,4,4,Can improve interaction.,Neutral,2025-05-01
2517,ST0156,F033,SUB019,4,3,4,3,3,3,Can improve interaction.,Neutral,2025-11-14
3454,ST0109,F029,SUB004,3,3,3,3,4,3,Can improve interaction.,Neutral,2025-03-26
4925,ST0244,F010,SUB017,4,3,3,4,4,3,Can improve interaction.,Neutral,2025-12-24
3449,ST0451,F029,SUB011,3,3,4,4,4,4,Can improve interaction.,Neutral,2025-04-14
2504,ST0392,F008,SUB029,3,4,4,3,4,4,Can improve interaction.,Neutral,2025-12-07
1897,ST0944,F028,SUB011,4,4,4,3,3,4,Can improve interaction.,Neutral,2025-12-26
2690,ST0993,F009,SUB006,4,3,4,4,3,3,Can improve interaction.,Neutral,2025-04-10
2096,ST0256,F027,SUB027,4,4,4,4,3,3,Can improve interaction.,Neutral,2025-04-26
4850,ST0770,F010,SUB024,3,4,4,4,3,4,Can improve interaction.,Neutral,2025-04-16
2417,ST0800,F003,SUB007,4,4,4,4,4,4,Can improve interaction.,Neutral,2025-05-09
2415,ST0030,F013,SUB023,4,3,4,4,3,3,Can improve interaction.,Neutral,2025-02-07
4547,ST0355,F034,SUB010,3,4,4,4,3,4,Can improve interaction.,Neutral,2025-07-04
3252,ST0969,F002,SUB008,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-02-09
196,ST0833,F018,SUB015,3,4,4,3,3,3,Can improve interaction.,Neutral,2025-05-06
2223,ST0927,F019,SUB009,3,3,3,4,4,4,Can improve interaction.,Neutral,2025-01-30
2226,ST0884,F003,SUB004,3,3,3,4,4,3,Can improve interaction.,Neutral,2025-12-08
2257,ST0833,F036,SUB010,4,3,3,4,4,3,Can improve interaction.,Neutral,2025-03-09
2261,ST0840,F033,SUB011,4,3,4,3,4,4,Can improve interaction.,Neutral,2025-04-29
3243,ST0538,F010,SUB006,3,3,3,4,3,3,Can improve interaction.,Neutral,2025-01-11
2263,ST0879,F039,SUB008,4,3,4,3,3,3,Can improve interaction.,Neutral,2025-04-15
2276,ST0447,F011,SUB002,3,3,4,3,3,4,Can improve interaction.,Neutral,2025-11-13
2284,ST0632,F011,SUB016,3,4,3,3,4,3,Can improve interaction.,Neutral,2025-02-23
2287,ST0983,F036,SUB023,3,4,4,4,4,4,Can improve interaction.,Neutral,2025-05-19
4534,ST0410,F039,SUB021,3,3,4,4,4,4,Can improve interaction.,Neutral,2025-04-01
2290,ST0334,F034,SUB030,4,4,4,4,3,4,Can improve interaction.,Neutral,2025-04-13
2336,ST0028,F032,SUB028,3,3,3,3,3,4,Can improve interaction.,Neutral,2025-10-06
2326,ST0697,F002,SUB003,4,3,4,4,4,4,Can improve interaction.,Neutral,2025-01-25
4953,ST0437,F029,SUB004,3,3,3,3,3,3,Can improve interaction.,Neutral,2025-10-14
2194,ST0642,F008,SUB003,3,3,4,3,3,4,Can improve interaction.,Neutral,2025-11-23
2189,ST0895,F034,SUB004,4,4,4,3,4,3,Can improve interaction.,Neutral,2025-01-06
2185,ST0735,F015,SUB005,3,4,4,4,4,3,Can improve interaction.,Neutral,2025-11-01
4060,ST0677,F032,SUB010,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-09-22
2117,ST0290,F014,SUB003,4,3,4,4,3,4,Can improve interaction.,Neutral,2025-07-03
2410,ST0081,F025,SUB008,3,4,4,3,3,3,Can improve interaction.,Neutral,2025-06-05
2125,ST0088,F023,SUB003,3,4,3,4,4,4,Can improve interaction.,Neutral,2025-05-01
2400,ST0712,F014,SUB017,4,4,3,4,3,3,Can improve interaction.,Neutral,2025-11-11
3333,ST0343,F036,SUB013,4,3,4,4,4,3,Can improve interaction.,Neutral,2025-02-28
3332,ST0952,F028,SUB022,4,3,3,3,4,3,Can improve interaction.,Neutral,2025-11-03
4321,ST0186,F040,SUB009,4,4,4,4,4,3,Can improve interaction.,Neutral,2025-01-20
2392,ST0848,F008,SUB013,4,3,3,4,4,4,Can improve interaction.,Neutral,2025-04-13
3230,ST0617,F014,SUB028,3,3,3,4,4,3,Can improve interaction.,Neutral,2025-11-27
3326,ST0748,F003,SUB003,4,3,4,4,3,3,Can improve interaction.,Neutral,2025-06-13
2148,ST0060,F027,SUB021,3,3,4,3,4,3,Can improve interaction.,Neutral,2025-06-26
3317,ST0325,F027,SUB018,4,4,3,4,3,3,Can improve interaction.,Neutral,2025-10-23
3316,ST0824,F029,SUB017,3,3,3,3,3,4,Can improve interaction.,Neutral,2025-02-05
2175,ST0537,F023,SUB026,4,4,3,3,4,3,Can improve interaction.,Neutral,2025-09-10
2178,ST0226,F020,SUB018,4,4,4,4,3,3,Can improve interaction.,Neutral,2025-08-16
2375,ST0350,F012,SUB009,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-05-12
2116,ST0701,F034,SUB003,3,4,4,3,3,4,Can improve interaction.,Neutral,2025-10-23
1786,ST0082,F010,SUB026,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-09-25
4154,ST0667,F021,SUB013,4,4,3,3,4,3,Can improve interaction.,Neutral,2025-09-21
4030,ST0272,F009,SUB011,3,3,4,4,3,4,Can improve interaction.,Neutral,2025-10-15
1737,ST0003,F026,SUB016,3,4,4,4,4,4,Can improve interaction.,Neutral,2025-02-13
1537,ST0743,F005,SUB010,3,3,3,3,4,4,Can improve interaction.,Neutral,2025-03-03
1730,ST0047,F013,SUB001,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-11-08
3488,ST0171,F038,SUB030,3,4,3,4,3,4,Can improve interaction.,Neutral,2025-02-22
1540,ST0193,F023,SUB027,4,3,3,3,3,3,Can improve interaction.,Neutral,2025-11-09
1544,ST0303,F027,SUB022,4,3,4,3,3,3,Can improve interaction.,Neutral,2025-08-03
4671,ST0010,F028,SUB013,3,4,3,3,3,3,Can improve interaction.,Neutral,2025-05-10
1715,ST0942,F032,SUB019,4,3,4,4,4,3,Can improve interaction.,Neutral,2025-04-16
3492,ST0262,F038,SUB028,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-07-25
1553,ST0663,F027,SUB028,4,4,4,3,4,4,Can improve interaction.,Neutral,2025-11-24
1533,ST0481,F013,SUB004,3,4,4,3,4,4,Can improve interaction.,Neutral,2025-09-13
2619,ST0800,F011,SUB021,3,3,3,3,3,4,Can improve interaction.,Neutral,2025-09-17
4360,ST0974,F025,SUB029,3,3,4,4,3,3,Can improve interaction.,Neutral,2025-06-05
1569,ST0645,F004,SUB027,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-05-06
4181,ST0785,F017,SUB009,3,4,4,3,3,3,Can improve interaction.,Neutral,2025-01-06
2659,ST0190,F037,SUB026,4,3,4,3,4,4,Can improve interaction.,Neutral,2025-11-28
1590,ST0400,F027,SUB019,4,3,4,3,3,3,Can improve interaction.,Neutral,2025-09-15
1646,ST0011,F017,SUB011,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-09-18
1592,ST0037,F012,SUB005,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-09-25
2650,ST0245,F019,SUB011,3,3,4,3,3,3,Can improve interaction.,Neutral,2025-11-24
1608,ST0952,F021,SUB015,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-07-05
1609,ST0032,F021,SUB011,3,4,3,3,4,4,Can improve interaction.,Neutral,2025-10-02
1675,ST0054,F033,SUB010,4,4,3,3,4,4,Can improve interaction.,Neutral,2025-05-15
4976,ST0467,F033,SUB020,3,3,3,4,3,3,Can improve interaction.,Neutral,2025-03-08
1726,ST0125,F013,SUB006,4,4,4,4,4,3,Can improve interaction.,Neutral,2025-02-21
2681,ST0117,F006,SUB011,4,3,3,3,3,3,Can improve interaction.,Neutral,2025-12-03
1782,ST0266,F032,SUB029,4,3,4,3,4,3,Can improve interaction.,Neutral,2025-08-08
1781,ST0684,F031,SUB022,3,4,3,4,4,4,Can improve interaction.,Neutral,2025-11-14
4964,ST0385,F038,SUB007,3,3,4,4,4,4,Can improve interaction.,Neutral,2025-02-16
1498,ST0037,F004,SUB030,3,3,4,4,4,4,Can improve interaction.,Neutral,2025-01-27
3003,ST0947,F002,SUB022,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-07-23
2541,ST0471,F027,SUB001,4,3,3,4,4,4,Can improve interaction.,Neutral,2025-12-20
1504,ST0484,F005,SUB003,3,4,3,4,4,4,Can improve interaction.,Neutral,2025-08-29
314,ST0411,F001,SUB014,4,3,4,4,4,3,Can improve interaction.,Neutral,2025-03-04
2553,ST0022,F008,SUB020,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-09-30
4095,ST0541,F002,SUB022,4,3,4,3,3,3,Can improve interaction.,Neutral,2025-02-24
1514,ST0769,F007,SUB002,3,4,3,4,3,3,Can improve interaction.,Neutral,2025-04-16
3173,ST0607,F001,SUB025,4,3,4,3,4,3,Can improve interaction.,Neutral,2025-01-10
4466,ST0060,F033,SUB002,4,4,3,4,3,3,Can improve interaction.,Neutral,2025-04-09
2581,ST0540,F027,SUB008,3,4,4,4,3,3,Can improve interaction.,Neutral,2025-09-18
850,ST0981,F011,SUB020,1,2,2,2,2,2,Class was not engaging.,Negative,2025-10-16
4524,ST0285,F036,SUB027,1,2,1,2,1,2,Class was not engaging.,Negative,2025-09-05
3907,ST0126,F015,SUB028,1,1,1,2,2,1,Class was not engaging.,Negative,2025-01-16
819,ST0133,F016,SUB026,2,1,1,2,2,1,Class was not engaging.,Negative,2025-03-20
1579,ST0652,F017,SUB023,2,1,2,1,2,1,Class was not engaging.,Negative,2025-05-27
4665,ST0524,F023,SUB017,1,2,2,1,1,1,Class was not engaging.,Negative,2025-12-23
3288,ST0642,F023,SUB022,2,1,2,2,1,2,Class was not engaging.,Negative,2025-03-27
2735,ST0099,F013,SUB021,1,1,2,2,1,1,Class was not engaging.,Negative,2025-08-09
1492,ST0219,F021,SUB025,1,2,1,2,1,2,Class was not engaging.,Negative,2025-01-20
2255,ST0347,F018,SUB011,2,2,1,1,1,1,Class was not engaging.,Negative,2025-09-12
3324,ST0505,F003,SUB011,2,2,1,2,1,1,Class was not engaging.,Negative,2025-05-01
2396,ST0314,F010,SUB004,1,2,1,2,1,2,Class was not engaging.,Negative,2025-06-22
3832,ST0451,F029,SUB012,1,1,1,2,1,1,Class was not engaging.,Negative,2025-05-18
3007,ST0700,F005,SUB003,2,1,2,1,1,1,Class was not engaging.,Negative,2025-06-10
3534,ST0032,F034,SUB009,1,2,1,1,2,1,Class was not engaging.,Negative,2025-04-09
4800,ST0101,F013,SUB024,2,1,1,2,2,2,Class was not engaging.,Negative,2025-09-29
2311,ST0135,F024,SUB018,1,1,1,2,2,1,Class was not engaging.,Negative,2025-11-28
635,ST0962,F020,SUB011,1,1,1,1,1,2,Class was not engaging.,Negative,2025-11-27
2271,ST0079,F026,SUB019,1,2,2,2,2,1,Class was not engaging.,Negative,2025-12-31
4377,ST0666,F024,SUB020,1,2,2,2,1,2,Class was not engaging.,Negative,2025-02-03
1441,ST0549,F005,SUB026,1,1,2,1,2,2,Class was not engaging.,Negative,2025-07-29
654,ST0391,F019,SUB026,2,1,2,1,1,2,Class was not engaging.,Negative,2025-12-17
4686,ST0566,F007,SUB018,1,2,1,1,2,2,Class was not engaging.,Negative,2025-12-20
3820,ST0915,F013,SUB029,1,1,2,2,2,1,Class was not engaging.,Negative,2025-01-17
4846,ST0847,F031,SUB008,2,2,1,2,2,2,Class was not engaging.,Negative,2025-01-14
2693,ST0904,F005,SUB020,1,2,1,2,1,2,Class was not engaging.,Negative,2025-02-12
2365,ST0579,F013,SUB005,1,1,2,2,2,2,Class was not engaging.,Negative,2025-07-20
2728,ST0672,F030,SUB026,2,1,1,2,1,2,Class was not engaging.,Negative,2025-11-28
4205,ST0412,F024,SUB012,1,2,1,2,2,1,Class was not engaging.,Negative,2025-03-31
4553,ST0813,F004,SUB013,2,2,1,1,2,2,Class was not engaging.,Negative,2025-09-29
1456,ST0282,F026,SUB005,1,2,2,1,1,2,Class was not engaging.,Negative,2025-03-09
2347,ST0256,F008,SUB004,1,1,2,2,1,2,Class was not engaging.,Negative,2025-07-23
3868,ST0478,F040,SUB016,2,1,1,2,2,1,Class was not engaging.,Negative,2025-01-16
1552,ST0747,F010,SUB022,2,2,2,1,1,1,Class was not engaging.,Negative,2025-06-16
777,ST0318,F035,SUB013,1,1,2,2,1,1,Class was not engaging.,Negative,2025-12-29
677,ST0642,F019,SUB004,1,2,1,2,1,1,Class was not engaging.,Negative,2025-03-18
2685,ST0728,F014,SUB016,2,1,2,2,1,1,Class was not engaging.,Negative,2025-09-23
1535,ST0546,F019,SUB004,2,1,1,2,2,2,Class was not engaging.,Negative,2025-06-07
2670,ST0120,F002,SUB017,1,1,2,1,1,2,Class was not engaging.,Negative,2025-12-14
3294,ST0242,F023,SUB029,1,2,2,1,1,2,Class was not engaging.,Negative,2025-04-12
4555,ST0275,F028,SUB018,2,1,2,2,2,1,Class was not engaging.,Negative,2025-07-15
1443,ST0753,F008,SUB002,1,1,2,1,1,2,Class was not engaging.,Negative,2025-10-09
2957,ST0129,F031,SUB010,2,2,2,2,2,2,Class was not engaging.,Negative,2025-11-21
1784,ST0202,F033,SUB011,1,2,1,2,2,1,Class was not engaging.,Negative,2025-12-08
3815,ST0994,F033,SUB009,2,2,2,1,2,2,Class was not engaging.,Negative,2025-07-11
1727,ST0593,F009,SUB004,2,2,1,2,1,1,Class was not engaging.,Negative,2025-05-07
1045,ST0360,F016,SUB019,1,2,2,2,2,2,Class was not engaging.,Negative,2025-03-16
